date,activation_regime_allocator,capital_weight_regime_allocator,activation_trend_cta,capital_weight_trend_cta,activation_defensive,capital_weight_defensive,slow_posture,leverage_ceiling,fast_override
2016-09-02,0.9102873252674326,0.40723147886554883,0.7658643228758415,0.34262155712589204,0.5591552289264433,0.2501469640085591,aggressive,1.2072356817273557,False
2016-09-06,0.9053884025971668,0.40386930200707793,0.7698385194104479,0.3434041617946309,0.5665587202725199,0.25272653619829116,aggressive,1.2072356817273557,False
2016-09-07,0.9015990126703576,0.4023345630694887,0.7717801208502186,0.34440345801656275,0.5675394835425046,0.2532619789139485,aggressive,1.2072356817273557,False
2016-09-08,0.8994266317984219,0.3979764606694905,0.7821428432986344,0.34608096926323256,0.578430099464147,0.25594257006727705,aggressive,1.2072356817273557,False
2016-09-09,0.8971856770728208,0.39438174171335844,0.7969597742226094,0.35032478991289856,0.5807714177641586,0.255293468373743,aggressive,1.2072356817273557,False
2016-09-12,0.8958571048033154,0.39618144677029626,0.7971275442367389,0.3525195503199137,0.5682446743076601,0.2512990029097902,aggressive,1.2072356817273557,False
2016-09-13,0.8906053755231851,0.39657092461611004,0.8003662317460294,0.356389019512236,0.5547940811390115,0.24704005587165395,aggressive,1.2072356817273557,False
2016-09-14,0.8871692610655092,0.3965282105703296,0.8016729288488712,0.3583148626647978,0.5484999144203573,0.2451569267648726,aggressive,1.2072356817273557,False
2016-09-15,0.8860845091564206,0.4028329095654961,0.8029477608784834,0.36503717128710167,0.5106006003583557,0.2321299191474023,aggressive,1.2072356817273557,False
2016-09-16,0.8858053748968893,0.4060496757339933,0.8033599512223812,0.36825702003614036,0.4923543938402848,0.22569330422986636,aggressive,1.2072356817273557,False
2016-09-19,0.8829689244926484,0.4099977775963217,0.8074900210777556,0.37494990467905565,0.46313547064618255,0.21505231772462263,aggressive,1.2072356817273557,False
2016-09-20,0.8826640814785873,0.415269069914944,0.8078600615731564,0.38007584474145445,0.43499915118101923,0.20465508534360158,aggressive,1.0949229865685346,False
2016-09-21,0.8807700190998369,0.42035322717328044,0.7983952003641146,0.38103930850837875,0.4161440636898587,0.19860746431834087,aggressive,1.0949229865685346,False
2016-09-22,0.8808847516652039,0.42376279668216116,0.7872079727878933,0.37869817985665283,0.41062857567533806,0.19753902346118601,aggressive,1.0949229865685346,False
2016-09-23,0.8747225674621613,0.4242215211702654,0.7766158090427618,0.3766418658122119,0.41060927067981945,0.19913661301752267,aggressive,1.0949229865685346,False
2016-09-26,0.8646467335980627,0.42285068080393,0.7761640795352154,0.3795787304732806,0.4039931161265338,0.19757058872278926,aggressive,1.0949229865685346,False
2016-09-27,0.8681578755834698,0.4231756442991518,0.7758478688799328,0.378179972819728,0.40752507324535636,0.1986443828811202,aggressive,1.0949229865685346,False
2016-09-28,0.8703755789348393,0.420437738395496,0.7753864253828197,0.37455292055583606,0.4244032055334541,0.20500934104866794,aggressive,1.0949229865685346,False
2016-09-29,0.8738487395881209,0.42068450021783194,0.7785448074918633,0.3748036913016279,0.42481333631039264,0.20451180848054026,aggressive,1.0949229865685346,False
